True Label ID,True Label Name,Predicted ID,Predicted Name,Confidence,Correct
3,happy,3,happy,0.9987,True
1,disgust,3,happy,0.6727,False
3,happy,3,happy,0.9992,True
4,sad,4,sad,0.4945,True
5,surprise,2,fear,0.5369,False
3,happy,3,happy,0.9957,True
3,happy,3,happy,0.9342,True
2,fear,5,surprise,0.3425,False
3,happy,3,happy,0.5411,True
5,surprise,5,surprise,0.7283,True
0,angry,6,neutral,0.6252,False
2,fear,5,surprise,0.9662,False
3,happy,3,happy,0.9982,True
3,happy,3,happy,0.9801,True
4,sad,6,neutral,0.4934,False
4,sad,4,sad,0.9136,True
6,neutral,6,neutral,0.4442,True
3,happy,3,happy,0.9994,True
6,neutral,4,sad,0.483,False
2,fear,5,surprise,0.5406,False
4,sad,6,neutral,0.5034,False
3,happy,3,happy,0.527,True
5,surprise,5,surprise,0.8837,True
6,neutral,6,neutral,0.7211,True
3,happy,3,happy,0.9947,True
6,neutral,6,neutral,0.2825,True
3,happy,3,happy,0.9999,True
5,surprise,3,happy,0.4926,False
4,sad,2,fear,0.6278,False
5,surprise,5,surprise,0.7743,True
5,surprise,5,surprise,0.9203,True
6,neutral,4,sad,0.6031,False
5,surprise,5,surprise,0.9337,True
6,neutral,4,sad,0.4369,False
0,angry,0,angry,0.5327,True
0,angry,0,angry,0.8307,True
5,surprise,2,fear,0.4486,False
4,sad,4,sad,0.2596,True
2,fear,6,neutral,0.6423,False
2,fear,2,fear,0.4502,True
0,angry,6,neutral,0.7138,False
0,angry,6,neutral,0.3058,False
4,sad,4,sad,0.6029,True
3,happy,3,happy,0.9984,True
6,neutral,6,neutral,0.8618,True
5,surprise,3,happy,0.8846,False
6,neutral,0,angry,0.5639,False
2,fear,0,angry,0.7296,False
6,neutral,6,neutral,0.5814,True
5,surprise,5,surprise,0.6761,True
5,surprise,0,angry,0.3723,False
4,sad,0,angry,0.5868,False
3,happy,3,happy,0.9915,True
2,fear,6,neutral,0.7948,False
5,surprise,4,sad,0.476,False
4,sad,6,neutral,0.2569,False
4,sad,6,neutral,0.7307,False
2,fear,2,fear,0.3772,True
5,surprise,5,surprise,0.7164,True
2,fear,2,fear,0.4701,True
5,surprise,5,surprise,0.8879,True
0,angry,3,happy,0.6412,False
3,happy,3,happy,0.9045,True
5,surprise,0,angry,0.4322,False
5,surprise,5,surprise,0.6684,True
3,happy,3,happy,0.9,True
5,surprise,3,happy,0.3395,False
6,neutral,6,neutral,0.7918,True
3,happy,6,neutral,0.5616,False
3,happy,3,happy,0.4511,True
1,disgust,4,sad,0.6381,False
4,sad,4,sad,0.5526,True
3,happy,3,happy,0.9838,True
6,neutral,0,angry,0.3607,False
0,angry,4,sad,0.5107,False
6,neutral,2,fear,0.5057,False
0,angry,4,sad,0.6082,False
0,angry,6,neutral,0.9657,False
4,sad,0,angry,0.5506,False
6,neutral,6,neutral,0.984,True
6,neutral,4,sad,0.5039,False
0,angry,0,angry,0.5716,True
3,happy,3,happy,0.9856,True
6,neutral,6,neutral,0.655,True
4,sad,4,sad,0.3651,True
3,happy,3,happy,0.9581,True
5,surprise,5,surprise,0.8335,True
3,happy,3,happy,0.9981,True
6,neutral,2,fear,0.428,False
0,angry,2,fear,0.5561,False
3,happy,3,happy,0.9979,True
0,angry,0,angry,0.9112,True
2,fear,4,sad,0.4261,False
3,happy,3,happy,0.3674,True
4,sad,4,sad,0.5962,True
3,happy,6,neutral,0.9846,False
3,happy,3,happy,0.9995,True
0,angry,0,angry,0.5514,True
1,disgust,0,angry,0.3504,False
3,happy,3,happy,0.9862,True
2,fear,4,sad,0.5391,False
2,fear,5,surprise,0.9582,False
3,happy,6,neutral,0.9095,False
3,happy,3,happy,0.5485,True
6,neutral,3,happy,0.4539,False
6,neutral,6,neutral,0.4685,True
5,surprise,5,surprise,0.8281,True
4,sad,3,happy,0.3549,False
4,sad,6,neutral,0.8596,False
4,sad,4,sad,0.6238,True
3,happy,3,happy,1.0,True
3,happy,3,happy,0.9988,True
2,fear,5,surprise,0.6282,False
6,neutral,6,neutral,0.4519,True
6,neutral,6,neutral,0.971,True
3,happy,3,happy,0.9813,True
2,fear,6,neutral,0.4254,False
2,fear,6,neutral,0.8798,False
3,happy,3,happy,0.9993,True
6,neutral,6,neutral,0.3404,True
3,happy,3,happy,0.929,True
6,neutral,4,sad,0.4271,False
3,happy,3,happy,0.872,True
2,fear,4,sad,0.7215,False
4,sad,2,fear,0.4111,False
3,happy,3,happy,0.8672,True
2,fear,0,angry,0.3921,False
3,happy,3,happy,0.9993,True
2,fear,6,neutral,0.5462,False
3,happy,6,neutral,0.9466,False
1,disgust,0,angry,0.7644,False
2,fear,2,fear,0.2693,True
4,sad,4,sad,0.5338,True
3,happy,6,neutral,0.3712,False
6,neutral,4,sad,0.5016,False
3,happy,3,happy,0.9222,True
6,neutral,3,happy,0.9963,False
3,happy,3,happy,0.9999,True
6,neutral,4,sad,0.244,False
2,fear,2,fear,0.379,True
6,neutral,5,surprise,0.2055,False
0,angry,4,sad,0.4416,False
4,sad,4,sad,0.5213,True
3,happy,3,happy,0.8834,True
5,surprise,5,surprise,0.3954,True
6,neutral,6,neutral,0.8124,True
3,happy,3,happy,0.9918,True
0,angry,2,fear,0.2717,False
3,happy,3,happy,0.9839,True
4,sad,4,sad,0.3689,True
2,fear,2,fear,0.4331,True
2,fear,5,surprise,0.4802,False
6,neutral,4,sad,0.5684,False
6,neutral,6,neutral,0.6245,True
6,neutral,6,neutral,0.5994,True
4,sad,2,fear,0.4997,False
5,surprise,6,neutral,0.4811,False
2,fear,6,neutral,0.4472,False
0,angry,0,angry,0.5336,True
0,angry,0,angry,0.6422,True
0,angry,4,sad,0.8689,False
3,happy,3,happy,0.9994,True
0,angry,2,fear,0.4056,False
0,angry,3,happy,0.5252,False
4,sad,6,neutral,0.8403,False
0,angry,6,neutral,0.3367,False
5,surprise,5,surprise,0.5438,True
3,happy,3,happy,0.9963,True
0,angry,0,angry,0.5954,True
0,angry,4,sad,0.3546,False
6,neutral,4,sad,0.3968,False
2,fear,4,sad,0.5086,False
2,fear,4,sad,0.5994,False
6,neutral,2,fear,0.5066,False
6,neutral,6,neutral,0.9287,True
3,happy,2,fear,0.4395,False
6,neutral,6,neutral,0.4506,True
4,sad,4,sad,0.308,True
3,happy,0,angry,0.6607,False
3,happy,6,neutral,0.6215,False
5,surprise,5,surprise,0.8338,True
5,surprise,5,surprise,0.8337,True
3,happy,3,happy,0.9926,True
0,angry,3,happy,0.9063,False
6,neutral,6,neutral,0.6458,True
2,fear,2,fear,0.4556,True
0,angry,2,fear,0.4345,False
2,fear,2,fear,0.4129,True
4,sad,4,sad,0.7516,True
6,neutral,4,sad,0.3785,False
4,sad,6,neutral,0.4583,False
4,sad,4,sad,0.7368,True
6,neutral,6,neutral,0.8659,True
4,sad,4,sad,0.5424,True
3,happy,3,happy,0.9991,True
2,fear,4,sad,0.8215,False
4,sad,3,happy,0.5391,False
0,angry,0,angry,0.7929,True
2,fear,4,sad,0.5336,False
6,neutral,6,neutral,0.4435,True
3,happy,3,happy,0.9994,True
2,fear,6,neutral,0.404,False
2,fear,2,fear,0.2996,True
0,angry,3,happy,0.9471,False
6,neutral,6,neutral,0.7797,True
6,neutral,2,fear,0.2783,False
3,happy,6,neutral,0.6541,False
2,fear,5,surprise,0.4126,False
3,happy,3,happy,0.9998,True
6,neutral,3,happy,0.9561,False
5,surprise,5,surprise,0.6776,True
6,neutral,5,surprise,0.5996,False
4,sad,4,sad,0.7793,True
3,happy,3,happy,0.9968,True
0,angry,6,neutral,0.4696,False
2,fear,6,neutral,0.3442,False
3,happy,3,happy,0.9837,True
0,angry,0,angry,0.6051,True
3,happy,6,neutral,0.8101,False
6,neutral,0,angry,0.5932,False
0,angry,3,happy,0.76,False
4,sad,4,sad,0.4825,True
4,sad,4,sad,0.551,True
3,happy,3,happy,0.6529,True
4,sad,4,sad,0.7652,True
4,sad,4,sad,0.2857,True
5,surprise,5,surprise,0.7753,True
2,fear,4,sad,0.4057,False
5,surprise,5,surprise,0.9497,True
4,sad,4,sad,0.4644,True
6,neutral,6,neutral,0.9354,True
2,fear,4,sad,0.4768,False
6,neutral,6,neutral,0.3417,True
4,sad,6,neutral,0.3831,False
3,happy,3,happy,0.9983,True
0,angry,6,neutral,0.3733,False
1,disgust,0,angry,0.3326,False
0,angry,4,sad,0.4675,False
5,surprise,5,surprise,0.7333,True
5,surprise,5,surprise,0.6182,True
3,happy,3,happy,0.9814,True
6,neutral,6,neutral,0.7519,True
4,sad,4,sad,0.5421,True
0,angry,3,happy,0.77,False
4,sad,0,angry,0.3576,False
2,fear,5,surprise,0.4528,False
4,sad,4,sad,0.7866,True
6,neutral,6,neutral,0.6865,True
6,neutral,4,sad,0.3416,False
0,angry,2,fear,0.4195,False
6,neutral,6,neutral,0.9102,True
6,neutral,6,neutral,0.8629,True
2,fear,6,neutral,0.5084,False
4,sad,2,fear,0.3054,False
3,happy,3,happy,0.9919,True
0,angry,0,angry,0.74,True
3,happy,6,neutral,0.8228,False
3,happy,3,happy,0.9758,True
2,fear,2,fear,0.3896,True
3,happy,3,happy,0.9994,True
6,neutral,6,neutral,0.6558,True
2,fear,2,fear,0.3655,True
4,sad,0,angry,0.351,False
0,angry,2,fear,0.3675,False
2,fear,0,angry,0.4458,False
6,neutral,6,neutral,0.9503,True
6,neutral,6,neutral,0.7976,True
4,sad,6,neutral,0.5806,False
5,surprise,5,surprise,0.6201,True
3,happy,3,happy,0.633,True
6,neutral,4,sad,0.8631,False
2,fear,3,happy,0.7968,False
4,sad,3,happy,0.3763,False
3,happy,3,happy,0.9535,True
0,angry,0,angry,0.5242,True
5,surprise,5,surprise,0.7443,True
5,surprise,6,neutral,0.3916,False
3,happy,6,neutral,0.933,False
2,fear,6,neutral,0.4807,False
3,happy,3,happy,0.3133,True
3,happy,6,neutral,0.9032,False
3,happy,3,happy,0.9961,True
0,angry,6,neutral,0.3956,False
5,surprise,5,surprise,0.3084,True
3,happy,3,happy,0.966,True
5,surprise,5,surprise,0.99,True
2,fear,2,fear,0.2749,True
5,surprise,4,sad,0.3829,False
3,happy,4,sad,0.7148,False
0,angry,4,sad,0.5252,False
6,neutral,3,happy,0.7737,False
5,surprise,5,surprise,0.4714,True
6,neutral,3,happy,0.4027,False
5,surprise,5,surprise,0.9433,True
0,angry,0,angry,0.3361,True
2,fear,4,sad,0.3884,False
0,angry,3,happy,0.7139,False
4,sad,2,fear,0.3956,False
5,surprise,5,surprise,0.8287,True
2,fear,5,surprise,0.3412,False
0,angry,0,angry,0.5528,True
0,angry,4,sad,0.4204,False
3,happy,3,happy,0.992,True
2,fear,2,fear,0.4097,True
3,happy,3,happy,0.9171,True
3,happy,3,happy,0.5142,True
3,happy,3,happy,0.9269,True
0,angry,3,happy,0.366,False
5,surprise,5,surprise,0.6459,True
4,sad,2,fear,0.5007,False
4,sad,2,fear,0.6797,False
3,happy,3,happy,0.9903,True
3,happy,3,happy,0.9994,True
4,sad,6,neutral,0.6471,False
3,happy,3,happy,1.0,True
0,angry,4,sad,0.5276,False
3,happy,6,neutral,0.402,False
3,happy,3,happy,0.984,True
6,neutral,4,sad,0.6134,False
6,neutral,3,happy,0.7724,False
6,neutral,6,neutral,0.7202,True
6,neutral,4,sad,0.4667,False
0,angry,6,neutral,0.7921,False
3,happy,3,happy,0.996,True
6,neutral,6,neutral,0.3966,True
3,happy,3,happy,0.9359,True
2,fear,3,happy,0.9111,False
4,sad,6,neutral,0.5141,False
5,surprise,5,surprise,0.9924,True
6,neutral,2,fear,0.2419,False
2,fear,4,sad,0.6585,False
0,angry,2,fear,0.6242,False
6,neutral,0,angry,0.516,False
5,surprise,5,surprise,0.7904,True
3,happy,4,sad,0.7201,False
3,happy,3,happy,0.9963,True
1,disgust,0,angry,0.6352,False
3,happy,3,happy,0.9978,True
0,angry,2,fear,0.2347,False
6,neutral,6,neutral,0.9462,True
2,fear,5,surprise,0.3419,False
2,fear,2,fear,0.3843,True
6,neutral,3,happy,0.3479,False
3,happy,3,happy,0.9911,True
5,surprise,3,happy,0.9966,False
2,fear,4,sad,0.6632,False
6,neutral,6,neutral,0.9563,True
3,happy,6,neutral,0.5897,False
3,happy,3,happy,0.9281,True
4,sad,4,sad,0.4983,True
4,sad,6,neutral,0.6811,False
0,angry,2,fear,0.4448,False
4,sad,2,fear,0.3902,False
5,surprise,3,happy,0.9435,False
3,happy,3,happy,0.9266,True
5,surprise,5,surprise,0.2533,True
5,surprise,5,surprise,0.5997,True
3,happy,3,happy,0.9985,True
3,happy,2,fear,0.3238,False
3,happy,3,happy,0.9933,True
6,neutral,6,neutral,0.288,True
2,fear,2,fear,0.4056,True
1,disgust,0,angry,0.5242,False
3,happy,3,happy,0.9999,True
0,angry,2,fear,0.4484,False
5,surprise,5,surprise,0.9046,True
6,neutral,4,sad,0.322,False
0,angry,0,angry,0.4242,True
3,happy,3,happy,0.9983,True
6,neutral,6,neutral,0.8364,True
6,neutral,6,neutral,0.5244,True
4,sad,4,sad,0.6128,True
4,sad,3,happy,0.3978,False
5,surprise,5,surprise,0.8945,True
4,sad,6,neutral,0.4997,False
0,angry,0,angry,0.5376,True
4,sad,4,sad,0.8176,True
5,surprise,5,surprise,0.9648,True
4,sad,4,sad,0.347,True
6,neutral,6,neutral,0.3596,True
4,sad,4,sad,0.339,True
0,angry,0,angry,0.7912,True
6,neutral,6,neutral,0.9706,True
3,happy,3,happy,0.9871,True
6,neutral,6,neutral,0.9068,True
5,surprise,6,neutral,0.3823,False
4,sad,4,sad,0.4857,True
0,angry,0,angry,0.6551,True
4,sad,3,happy,0.9942,False
3,happy,4,sad,0.4687,False
2,fear,6,neutral,0.7707,False
5,surprise,6,neutral,0.2559,False
4,sad,4,sad,0.4182,True
3,happy,3,happy,0.997,True
6,neutral,6,neutral,0.6019,True
1,disgust,0,angry,0.4458,False
3,happy,3,happy,1.0,True
6,neutral,6,neutral,0.6122,True
0,angry,4,sad,0.1844,False
3,happy,3,happy,0.999,True
6,neutral,4,sad,0.6998,False
0,angry,3,happy,0.6953,False
3,happy,3,happy,0.9717,True
6,neutral,0,angry,0.6187,False
5,surprise,3,happy,0.9978,False
6,neutral,3,happy,0.5957,False
3,happy,3,happy,0.9915,True
2,fear,2,fear,0.5012,True
2,fear,6,neutral,0.402,False
0,angry,0,angry,0.24,True
3,happy,3,happy,0.9147,True
0,angry,0,angry,0.3231,True
6,neutral,4,sad,0.3772,False
3,happy,3,happy,0.9974,True
4,sad,4,sad,0.3311,True
3,happy,3,happy,1.0,True
4,sad,4,sad,0.718,True
2,fear,4,sad,0.5778,False
4,sad,6,neutral,0.8345,False
6,neutral,6,neutral,0.6561,True
3,happy,3,happy,0.9998,True
3,happy,4,sad,0.6693,False
3,happy,3,happy,0.9681,True
2,fear,2,fear,0.3443,True
3,happy,5,surprise,0.5066,False
3,happy,3,happy,0.9262,True
6,neutral,6,neutral,0.4057,True
5,surprise,3,happy,0.2756,False
0,angry,0,angry,0.6363,True
6,neutral,6,neutral,0.8268,True
4,sad,4,sad,0.4907,True
2,fear,3,happy,0.2587,False
1,disgust,0,angry,0.4102,False
6,neutral,6,neutral,0.5045,True
0,angry,4,sad,0.6245,False
5,surprise,0,angry,0.3804,False
2,fear,5,surprise,0.8328,False
5,surprise,5,surprise,0.8872,True
0,angry,4,sad,0.7282,False
5,surprise,5,surprise,0.8361,True
4,sad,6,neutral,0.9158,False
6,neutral,6,neutral,0.3482,True
3,happy,3,happy,0.7145,True
3,happy,3,happy,0.9905,True
6,neutral,6,neutral,0.9763,True
2,fear,0,angry,0.4623,False
3,happy,3,happy,0.9989,True
4,sad,3,happy,0.3809,False
4,sad,0,angry,0.2945,False
6,neutral,6,neutral,0.4826,True
3,happy,3,happy,0.9077,True
3,happy,3,happy,0.9994,True
3,happy,3,happy,0.546,True
0,angry,0,angry,0.6028,True
0,angry,0,angry,0.5851,True
3,happy,3,happy,0.6503,True
4,sad,4,sad,0.664,True
6,neutral,6,neutral,0.8658,True
0,angry,0,angry,0.846,True
0,angry,0,angry,0.3684,True
2,fear,2,fear,0.4268,True
2,fear,3,happy,0.9204,False
5,surprise,3,happy,0.8142,False
3,happy,3,happy,0.999,True
5,surprise,5,surprise,0.902,True
5,surprise,4,sad,0.3283,False
6,neutral,6,neutral,0.7186,True
0,angry,2,fear,0.2503,False
5,surprise,5,surprise,0.4843,True
4,sad,2,fear,0.3469,False
3,happy,3,happy,0.9357,True
2,fear,6,neutral,0.4481,False
0,angry,4,sad,0.3468,False
3,happy,3,happy,0.9965,True
5,surprise,0,angry,0.4416,False
3,happy,3,happy,0.9935,True
2,fear,4,sad,0.2336,False
4,sad,4,sad,0.662,True
4,sad,6,neutral,0.5156,False
3,happy,3,happy,0.9951,True
6,neutral,2,fear,0.3617,False
5,surprise,0,angry,0.8175,False
